gene1,gene2,gene1_name,gene2_name,pct_identity,alignment_score,alignment_len,family_30pct,family_50pct,family_80pct,pi2_estimate
YGL162W,YJR094C,SUT1,IME1,0.0,0.0,299,YGL162W_cluster,YGL162W_cluster,YGL162W_cluster,0.0
YGL162W,YKL015W,SUT1,PUT3,0.24,0.0024,299,YGL162W_cluster,YGL162W_cluster,YGL162W_cluster,0.0024
YGL162W,YKL032C,SUT1,IXR1,0.37,0.0037,299,YGL162W_cluster,YGL162W_cluster,YGL162W_cluster,0.0037
YGL162W,YKL038W,SUT1,RGT1,0.9,0.009,299,YGL162W_cluster,YGL162W_cluster,YGL162W_cluster,0.009
YGL162W,YKL062W,SUT1,MSN4,0.55,0.0055,299,YGL162W_cluster,YGL162W_cluster,YGL162W_cluster,0.0055
YGL162W,YKL109W,SUT1,HAP4,0.6,0.006,299,YGL162W_cluster,YGL162W_cluster,YGL162W_cluster,0.006
YGL162W,YKL112W,SUT1,ABF1,0.3,0.003,299,YGL162W_cluster,YGL162W_cluster,YGL162W_cluster,0.003
YGL162W,YKL185W,SUT1,ASH1,0.23,0.0023,299,YGL162W_cluster,YGL162W_cluster,YGL162W_cluster,0.0023
YGL162W,YKR034W,SUT1,DAL80,0.18,0.0018,269,YGL162W_cluster,YGL162W_cluster,YGL162W_cluster,0.0018
YGL162W,YKR099W,SUT1,BAS1,0.55,0.0055,299,YGL162W_cluster,YGL162W_cluster,YGL162W_cluster,0.0055
YGL162W,YLR014C,SUT1,PPR1,0.68,0.0068,299,YGL162W_cluster,YGL162W_cluster,YGL162W_cluster,0.0068
YGL162W,YLR098C,SUT1,CHA4,0.87,0.0087,299,YGL162W_cluster,YGL162W_cluster,YGL162W_cluster,0.0087
YGL162W,YLR131C,SUT1,ACE2,0.67,0.0067,299,YGL162W_cluster,YGL162W_cluster,YGL162W_cluster,0.0067
YGL162W,YLR176C,SUT1,RFX1,0.55,0.0055,299,YGL162W_cluster,YGL162W_cluster,YGL162W_cluster,0.0055
YGL162W,YLR228C,SUT1,ECM22,0.55,0.0055,299,YGL162W_cluster,YGL162W_cluster,YGL162W_cluster,0.0055
YGL162W,YLR256W,SUT1,HAP1,0.4,0.004,299,YGL162W_cluster,YGL162W_cluster,YGL162W_cluster,0.004
YGL162W,YLR266C,SUT1,PDR8,0.3,0.003,299,YGL162W_cluster,YGL162W_cluster,YGL162W_cluster,0.003
YGL162W,YLR451W,SUT1,LEU3,0.6,0.006,299,YGL162W_cluster,YGL162W_cluster,YGL162W_cluster,0.006
YGL162W,YML007W,SUT1,YAP1,0.11,0.0011,299,YGL162W_cluster,YGL162W_cluster,YGL162W_cluster,0.0011
YGL162W,YML076C,SUT1,WAR1,0.41,0.0041,299,YGL162W_cluster,YGL162W_cluster,YGL162W_cluster,0.0041
YGL162W,YML081W,SUT1,TDA9,0.39,0.0039,299,YGL162W_cluster,YGL162W_cluster,YGL162W_cluster,0.0039
YGL162W,YML099C,SUT1,ARG81,0.34,0.0034,299,YGL162W_cluster,YGL162W_cluster,YGL162W_cluster,0.0034
YGL162W,YMR019W,SUT1,STB4,0.16,0.0016,299,YGL162W_cluster,YGL162W_cluster,YGL162W_cluster,0.0016
YGL162W,YMR021C,SUT1,MAC1,0.14,0.0014,299,YGL162W_cluster,YGL162W_cluster,YGL162W_cluster,0.0014
YGL162W,YMR037C,SUT1,MSN2,1.13,0.0113,299,YGL162W_cluster,YGL162W_cluster,YGL162W_cluster,0.0113
YGL162W,YMR042W,SUT1,ARG80,0.43,0.0043,177,YGL162W_cluster,YGL162W_cluster,YGL162W_cluster,0.0043
YGL162W,YMR043W,SUT1,MCM1,0.56,0.0056,286,YGL162W_cluster,YGL162W_cluster,YGL162W_cluster,0.0056
YGL162W,YMR070W,SUT1,MOT3,0.28,0.0028,299,YGL162W_cluster,YGL162W_cluster,YGL162W_cluster,0.0028
YGL162W,YMR164C,SUT1,MSS11,0.2,0.002,299,YGL162W_cluster,YGL162W_cluster,YGL162W_cluster,0.002
YGL162W,YMR172W,SUT1,HOT1,0.61,0.0061,299,YGL162W_cluster,YGL162W_cluster,YGL162W_cluster,0.0061
YGL162W,YMR280C,SUT1,CAT8,0.71,0.0071,299,YGL162W_cluster,YGL162W_cluster,YGL162W_cluster,0.0071
YGL162W,YNL027W,SUT1,CRZ1,0.0,0.0,299,YGL162W_cluster,YGL162W_cluster,YGL162W_cluster,0.0
YGL162W,YNL068C,SUT1,FKH2,0.71,0.0071,299,YGL162W_cluster,YGL162W_cluster,YGL162W_cluster,0.0071
YGL162W,YNL103W,SUT1,MET4,0.32,0.0032,299,YGL162W_cluster,YGL162W_cluster,YGL162W_cluster,0.0032
YGL162W,YNL167C,SUT1,SKO1,1.1,0.011,299,YGL162W_cluster,YGL162W_cluster,YGL162W_cluster,0.011
YGL162W,YNL199C,SUT1,GCR2,0.98,0.0098,299,YGL162W_cluster,YGL162W_cluster,YGL162W_cluster,0.0098
YGL162W,YNL216W,SUT1,RAP1,0.18,0.0018,299,YGL162W_cluster,YGL162W_cluster,YGL162W_cluster,0.0018
YGL162W,YNL314W,SUT1,DAL82,0.55,0.0055,255,YGL162W_cluster,YGL162W_cluster,YGL162W_cluster,0.0055
YGL162W,YOL067C,SUT1,RTG1,0.21,0.0021,177,YGL162W_cluster,YGL162W_cluster,YGL162W_cluster,0.0021
YGL162W,YOL108C,SUT1,INO4,0.23,0.0023,151,YGL162W_cluster,YGL162W_cluster,YGL162W_cluster,0.0023
YGL162W,YOR028C,SUT1,CIN5,0.17,0.0017,295,YGL162W_cluster,YGL162W_cluster,YGL162W_cluster,0.0017
YGL162W,YOR113W,SUT1,AZF1,1.29,0.0129,299,YGL162W_cluster,YGL162W_cluster,YGL162W_cluster,0.0129
YGL162W,YOR140W,SUT1,SFL1,0.77,0.0077,299,YGL162W_cluster,YGL162W_cluster,YGL162W_cluster,0.0077
YGL162W,YOR162C,SUT1,YRR1,0.46,0.0046,299,YGL162W_cluster,YGL162W_cluster,YGL162W_cluster,0.0046
YGL162W,YOR337W,SUT1,TEA1,0.48,0.0048,299,YGL162W_cluster,YGL162W_cluster,YGL162W_cluster,0.0048
YGL162W,YOR344C,SUT1,TYE7,0.69,0.0069,291,YGL162W_cluster,YGL162W_cluster,YGL162W_cluster,0.0069
YGL162W,YOR358W,SUT1,HAP5,0.19,0.0019,242,YGL162W_cluster,YGL162W_cluster,YGL162W_cluster,0.0019
YGL162W,YOR363C,SUT1,PIP2,0.31,0.0031,299,YGL162W_cluster,YGL162W_cluster,YGL162W_cluster,0.0031
YGL162W,YPL038W,SUT1,MET31,0.0,0.0,177,YGL162W_cluster,YGL162W_cluster,YGL162W_cluster,0.0
YGL162W,YPL075W,SUT1,GCR1,0.85,0.0085,299,YGL162W_cluster,YGL162W_cluster,YGL162W_cluster,0.0085
YGL162W,YPL089C,SUT1,RLM1,1.3,0.013,299,YGL162W_cluster,YGL162W_cluster,YGL162W_cluster,0.013
YGL162W,YPL133C,SUT1,RDS2,0.41,0.0041,299,YGL162W_cluster,YGL162W_cluster,YGL162W_cluster,0.0041
YGL162W,YPL202C,SUT1,AFT2,0.85,0.0085,299,YGL162W_cluster,YGL162W_cluster,YGL162W_cluster,0.0085
YGL162W,YPL230W,SUT1,USV1,0.6,0.006,299,YGL162W_cluster,YGL162W_cluster,YGL162W_cluster,0.006
YGL162W,YPL248C,SUT1,GAL4,0.52,0.0052,299,YGL162W_cluster,YGL162W_cluster,YGL162W_cluster,0.0052
YGL162W,YPR008W,SUT1,HAA1,0.51,0.0051,299,YGL162W_cluster,YGL162W_cluster,YGL162W_cluster,0.0051
YGL162W,YPR065W,SUT1,ROX1,0.46,0.0046,299,YGL162W_cluster,YGL162W_cluster,YGL162W_cluster,0.0046
YGL162W,YPR199C,SUT1,ARR1,0.34,0.0034,294,YGL162W_cluster,YGL162W_cluster,YGL162W_cluster,0.0034
YGL166W,YGL209W,CUP2,MIG2,0.17,0.0017,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0017
YGL166W,YGL237C,CUP2,HAP2,0.43,0.0043,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0043
YGL166W,YGL254W,CUP2,FZF1,0.39,0.0039,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0039
YGL166W,YGR044C,CUP2,RME1,0.39,0.0039,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0039
YGL166W,YHL009C,CUP2,YAP3,0.18,0.0018,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0018
YGL166W,YHL027W,CUP2,RIM101,0.49,0.0049,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0049
YGL166W,YHR006W,CUP2,STP2,0.4,0.004,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.004
YGL166W,YHR084W,CUP2,STE12,0.22,0.0022,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0022
YGL166W,YHR124W,CUP2,NDT80,0.48,0.0048,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0048
YGL166W,YHR177W,CUP2,ROF1,0.3,0.003,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.003
YGL166W,YHR178W,CUP2,STB5,0.42,0.0042,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0042
YGL166W,YHR206W,CUP2,SKN7,0.36,0.0036,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0036
YGL166W,YIL036W,CUP2,CST6,0.38,0.0037,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0038
YGL166W,YIL101C,CUP2,XBP1,0.23,0.0023,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0023
YGL166W,YIL131C,CUP2,FKH1,0.14,0.0014,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0014
YGL166W,YIR018W,CUP2,YAP5,0.65,0.0065,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0065
YGL166W,YIR023W,CUP2,DAL81,0.26,0.0026,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0026
YGL166W,YJL056C,CUP2,ZAP1,0.0,0.0,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0
YGL166W,YJL089W,CUP2,SIP4,0.0,0.0,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0
YGL166W,YJL103C,CUP2,GSM1,0.24,0.0024,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0024
YGL166W,YJL110C,CUP2,GZF3,0.26,0.0026,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0026
YGL166W,YJR060W,CUP2,CBF1,0.0,0.0,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0
YGL166W,YJR094C,CUP2,IME1,0.17,0.0017,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0017
YGL166W,YKL015W,CUP2,PUT3,0.0,0.0,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0
YGL166W,YKL032C,CUP2,IXR1,0.14,0.0014,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0014
YGL166W,YKL038W,CUP2,RGT1,0.44,0.0044,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0044
YGL166W,YKL062W,CUP2,MSN4,0.48,0.0048,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0048
YGL166W,YKL109W,CUP2,HAP4,0.26,0.0026,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0026
YGL166W,YKL112W,CUP2,ABF1,0.0,0.0,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0
YGL166W,YKL185W,CUP2,ASH1,0.13,0.0013,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0013
YGL166W,YKR034W,CUP2,DAL80,0.21,0.0021,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0021
YGL166W,YKR099W,CUP2,BAS1,0.49,0.0049,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0049
YGL166W,YLR014C,CUP2,PPR1,0.36,0.0036,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0036
YGL166W,YLR098C,CUP2,CHA4,0.0,0.0,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0
YGL166W,YLR131C,CUP2,ACE2,0.31,0.0031,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0031
YGL166W,YLR176C,CUP2,RFX1,0.1,0.001,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.001
YGL166W,YLR228C,CUP2,ECM22,0.69,0.0069,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0069
YGL166W,YLR256W,CUP2,HAP1,0.3,0.003,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.003
YGL166W,YLR266C,CUP2,PDR8,0.88,0.0088,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0088
YGL166W,YLR451W,CUP2,LEU3,0.0,0.0,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0
YGL166W,YML007W,CUP2,YAP1,0.47,0.0047,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0047
YGL166W,YML076C,CUP2,WAR1,0.09,0.0009,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0009
YGL166W,YML081W,CUP2,TDA9,0.14,0.0014,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0014
YGL166W,YML099C,CUP2,ARG81,0.28,0.0028,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0028
YGL166W,YMR019W,CUP2,STB4,0.0,0.0,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0
YGL166W,YMR021C,CUP2,MAC1,0.96,0.0096,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0096
YGL166W,YMR037C,CUP2,MSN2,0.55,0.0055,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0055
YGL166W,YMR042W,CUP2,ARG80,0.25,0.0025,177,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0025
YGL166W,YMR043W,CUP2,MCM1,0.0,0.0,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0
YGL166W,YMR070W,CUP2,MOT3,0.31,0.0031,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0031
YGL166W,YMR164C,CUP2,MSS11,0.22,0.0022,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0022
YGL166W,YMR172W,CUP2,HOT1,0.77,0.0077,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0077
YGL166W,YMR280C,CUP2,CAT8,0.5,0.005,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.005
YGL166W,YNL027W,CUP2,CRZ1,0.35,0.0035,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0035
YGL166W,YNL068C,CUP2,FKH2,0.19,0.0019,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0019
YGL166W,YNL103W,CUP2,MET4,0.11,0.0011,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0011
YGL166W,YNL167C,CUP2,SKO1,0.48,0.0048,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0048
YGL166W,YNL199C,CUP2,GCR2,0.4,0.004,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.004
YGL166W,YNL216W,CUP2,RAP1,0.19,0.0019,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0019
YGL166W,YNL314W,CUP2,DAL82,0.0,0.0,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0
YGL166W,YOL067C,CUP2,RTG1,0.0,0.0,177,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0
YGL166W,YOL108C,CUP2,INO4,0.0,0.0,151,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0
YGL166W,YOR028C,CUP2,CIN5,0.2,0.002,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.002
YGL166W,YOR113W,CUP2,AZF1,0.09,0.0009,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0009
YGL166W,YOR140W,CUP2,SFL1,0.0,0.0,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0
YGL166W,YOR162C,CUP2,YRR1,0.0,0.0,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0
YGL166W,YOR337W,CUP2,TEA1,0.21,0.0021,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0021
YGL166W,YOR344C,CUP2,TYE7,0.0,0.0,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0
YGL166W,YOR358W,CUP2,HAP5,0.0,0.0,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0
YGL166W,YOR363C,CUP2,PIP2,0.08,0.0008,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0008
YGL166W,YPL038W,CUP2,MET31,0.77,0.0077,177,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0077
YGL166W,YPL075W,CUP2,GCR1,0.1,0.001,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.001
YGL166W,YPL089C,CUP2,RLM1,0.47,0.0047,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0047
YGL166W,YPL133C,CUP2,RDS2,0.0,0.0,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0
YGL166W,YPL202C,CUP2,AFT2,0.32,0.0032,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0032
YGL166W,YPL230W,CUP2,USV1,0.34,0.0034,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0034
YGL166W,YPL248C,CUP2,GAL4,0.09,0.0009,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0009
YGL166W,YPR008W,CUP2,HAA1,1.57,0.0157,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0157
YGL166W,YPR065W,CUP2,ROX1,0.35,0.0035,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0035
YGL166W,YPR199C,CUP2,ARR1,0.39,0.0039,225,YGL166W_cluster,YGL166W_cluster,YGL166W_cluster,0.0039
YGL209W,YGL237C,MIG2,HAP2,0.16,0.0016,265,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.0016
YGL209W,YGL254W,MIG2,FZF1,0.3,0.003,299,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.003
YGL209W,YGR044C,MIG2,RME1,0.3,0.003,300,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.003
YGL209W,YHL009C,MIG2,YAP3,0.57,0.0057,330,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.0057
YGL209W,YHL027W,MIG2,RIM101,0.61,0.0061,382,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.0061
YGL209W,YHR006W,MIG2,STP2,0.44,0.0044,382,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.0044
YGL209W,YHR084W,MIG2,STE12,0.67,0.0067,382,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.0067
YGL209W,YHR124W,MIG2,NDT80,0.71,0.0071,382,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.0071
YGL209W,YHR177W,MIG2,ROF1,0.61,0.0061,382,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.0061
YGL209W,YHR178W,MIG2,STB5,0.36,0.0036,382,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.0036
YGL209W,YHR206W,MIG2,SKN7,0.71,0.0071,382,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.0071
YGL209W,YIL036W,MIG2,CST6,0.42,0.0042,382,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.0042
YGL209W,YIL101C,MIG2,XBP1,1.1,0.011,382,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.011
YGL209W,YIL131C,MIG2,FKH1,0.12,0.0012,382,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.0012
YGL209W,YIR018W,MIG2,YAP5,0.49,0.0049,245,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.0049
YGL209W,YIR023W,MIG2,DAL81,0.23,0.0023,382,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.0023
YGL209W,YJL056C,MIG2,ZAP1,0.49,0.0049,382,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.0049
YGL209W,YJL089W,MIG2,SIP4,0.68,0.0068,382,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.0068
YGL209W,YJL103C,MIG2,GSM1,0.41,0.0041,382,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.0041
YGL209W,YJL110C,MIG2,GZF3,0.33,0.0033,382,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.0033
YGL209W,YJR060W,MIG2,CBF1,0.7,0.007,351,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.007
YGL209W,YJR094C,MIG2,IME1,0.14,0.0014,360,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.0014
YGL209W,YKL015W,MIG2,PUT3,0.3,0.003,382,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.003
YGL209W,YKL032C,MIG2,IXR1,0.56,0.0056,382,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.0056
YGL209W,YKL038W,MIG2,RGT1,0.2,0.002,382,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.002
YGL209W,YKL062W,MIG2,MSN4,0.71,0.0071,382,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.0071
YGL209W,YKL109W,MIG2,HAP4,0.66,0.0066,382,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.0066
YGL209W,YKL112W,MIG2,ABF1,0.46,0.0046,382,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.0046
YGL209W,YKL185W,MIG2,ASH1,0.63,0.0063,382,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.0063
YGL209W,YKR034W,MIG2,DAL80,0.63,0.0063,269,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.0063
YGL209W,YKR099W,MIG2,BAS1,0.6,0.006,382,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.006
YGL209W,YLR014C,MIG2,PPR1,0.63,0.0063,382,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.0063
YGL209W,YLR098C,MIG2,CHA4,0.2,0.002,382,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.002
YGL209W,YLR131C,MIG2,ACE2,0.53,0.0053,382,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.0053
YGL209W,YLR176C,MIG2,RFX1,0.68,0.0068,382,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.0068
YGL209W,YLR228C,MIG2,ECM22,0.95,0.0095,382,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.0095
YGL209W,YLR256W,MIG2,HAP1,0.99,0.0099,382,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.0099
YGL209W,YLR266C,MIG2,PDR8,0.19,0.0019,382,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.0019
YGL209W,YLR451W,MIG2,LEU3,0.32,0.0032,382,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.0032
YGL209W,YML007W,MIG2,YAP1,0.9,0.009,382,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.009
YGL209W,YML076C,MIG2,WAR1,0.23,0.0023,382,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.0023
YGL209W,YML081W,MIG2,TDA9,1.13,0.0113,382,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.0113
YGL209W,YML099C,MIG2,ARG81,0.24,0.0024,382,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.0024
YGL209W,YMR019W,MIG2,STB4,0.53,0.0053,382,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.0053
YGL209W,YMR021C,MIG2,MAC1,0.0,0.0,382,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.0
YGL209W,YMR037C,MIG2,MSN2,0.76,0.0076,382,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.0076
YGL209W,YMR042W,MIG2,ARG80,0.36,0.0036,177,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.0036
YGL209W,YMR043W,MIG2,MCM1,0.33,0.0033,286,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.0033
YGL209W,YMR070W,MIG2,MOT3,1.25,0.0125,382,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.0125
YGL209W,YMR164C,MIG2,MSS11,0.19,0.0019,382,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.0019
YGL209W,YMR172W,MIG2,HOT1,0.65,0.0065,382,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.0065
YGL209W,YMR280C,MIG2,CAT8,0.17,0.0017,382,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.0017
YGL209W,YNL027W,MIG2,CRZ1,0.79,0.0079,382,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.0079
YGL209W,YNL068C,MIG2,FKH2,0.41,0.0041,382,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.0041
YGL209W,YNL103W,MIG2,MET4,0.78,0.0078,382,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.0078
YGL209W,YNL167C,MIG2,SKO1,0.6,0.006,382,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.006
YGL209W,YNL199C,MIG2,GCR2,0.89,0.0089,382,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.0089
YGL209W,YNL216W,MIG2,RAP1,0.42,0.0042,382,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.0042
YGL209W,YNL314W,MIG2,DAL82,0.32,0.0032,255,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.0032
YGL209W,YOL067C,MIG2,RTG1,0.18,0.0018,177,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.0018
YGL209W,YOL108C,MIG2,INO4,0.0,0.0,151,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.0
YGL209W,YOR028C,MIG2,CIN5,0.0,0.0,295,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.0
YGL209W,YOR113W,MIG2,AZF1,0.88,0.0088,382,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.0088
YGL209W,YOR140W,MIG2,SFL1,0.71,0.0071,382,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.0071
YGL209W,YOR162C,MIG2,YRR1,0.17,0.0017,382,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.0017
YGL209W,YOR337W,MIG2,TEA1,0.54,0.0054,382,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.0054
YGL209W,YOR344C,MIG2,TYE7,0.61,0.0061,291,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.0061
YGL209W,YOR358W,MIG2,HAP5,0.33,0.0033,242,YGL209W_cluster,YGL209W_cluster,YGL209W_cluster,0.0033
